X,Y,Status,Sector
581,903,GOOD,Bottom
595,903,GOOD,Bottom
609,903,GOOD,Bottom
623,903,GOOD,Bottom
637,903,GOOD,Bottom
651,903,GOOD,Bottom
665,903,GOOD,Bottom
679,903,GOOD,Bottom
693,903,GOOD,Bottom
707,903,GOOD,Bottom
721,903,GOOD,Bottom
735,903,GOOD,Bottom
749,903,GOOD,Bottom
763,903,GOOD,Bottom
777,903,GOOD,Bottom
791,903,GOOD,Bottom
805,903,GOOD,Bottom
819,903,DEFECT,Bottom
833,903,GOOD,Bottom
847,903,GOOD,Bottom
861,903,GOOD,Bottom
875,903,GOOD,Bottom
889,903,GOOD,Bottom
903,903,GOOD,Bottom
917,903,GOOD,Bottom
931,903,GOOD,Bottom
945,903,GOOD,Bottom
959,903,GOOD,Bottom
973,903,GOOD,Edge
987,903,GOOD,Edge
1001,903,GOOD,Edge
1015,903,GOOD,Edge
1029,903,GOOD,Edge
1043,903,GOOD,Edge
1057,903,GOOD,Edge
161,917,GOOD,Edge
175,917,GOOD,Edge
189,917,GOOD,Edge
203,917,GOOD,Edge
217,917,GOOD,Edge
231,917,GOOD,Edge
245,917,GOOD,Edge
259,917,GOOD,Bottom
273,917,GOOD,Bottom
287,917,GOOD,Bottom
301,917,GOOD,Bottom
315,917,GOOD,Bottom
329,917,GOOD,Bottom
343,917,GOOD,Bottom
357,917,GOOD,Bottom
371,917,GOOD,Bottom
385,917,GOOD,Bottom
399,917,GOOD,Bottom
413,917,GOOD,Bottom
427,917,GOOD,Bottom
441,917,GOOD,Bottom
455,917,GOOD,Bottom
469,917,GOOD,Bottom
483,917,GOOD,Bottom
497,917,GOOD,Bottom
511,917,GOOD,Bottom
525,917,GOOD,Bottom
539,917,GOOD,Bottom
553,917,GOOD,Bottom
567,917,GOOD,Bottom
581,917,GOOD,Bottom
595,917,GOOD,Bottom
609,917,GOOD,Bottom
623,917,GOOD,Bottom
637,917,GOOD,Bottom
651,917,GOOD,Bottom
665,917,GOOD,Bottom
679,917,GOOD,Bottom
693,917,GOOD,Bottom
707,917,GOOD,Bottom
721,917,GOOD,Bottom
735,917,GOOD,Bottom
749,917,GOOD,Bottom
763,917,GOOD,Bottom
777,917,GOOD,Bottom
791,917,GOOD,Bottom
805,917,GOOD,Bottom
819,917,DEFECT,Bottom
833,917,GOOD,Bottom
847,917,GOOD,Bottom
861,917,GOOD,Bottom
875,917,GOOD,Bottom
889,917,GOOD,Bottom
903,917,GOOD,Bottom
917,917,GOOD,Bottom
931,917,GOOD,Bottom
945,917,GOOD,Bottom
959,917,GOOD,Edge
973,917,GOOD,Edge
987,917,GOOD,Edge
1001,917,GOOD,Edge
1015,917,GOOD,Edge
1029,917,GOOD,Edge
1043,917,GOOD,Edge
161,931,GOOD,Edge
175,931,GOOD,Edge
189,931,GOOD,Edge
203,931,GOOD,Edge
217,931,GOOD,Edge
231,931,GOOD,Edge
245,931,GOOD,Edge
259,931,GOOD,Edge
273,931,GOOD,Bottom
287,931,GOOD,Bottom
301,931,GOOD,Bottom
315,931,GOOD,Bottom
329,931,GOOD,Bottom
343,931,GOOD,Bottom
357,931,GOOD,Bottom
371,931,GOOD,Bottom
385,931,GOOD,Bottom
399,931,GOOD,Bottom
413,931,GOOD,Bottom
427,931,GOOD,Bottom
441,931,GOOD,Bottom
455,931,GOOD,Bottom
469,931,GOOD,Bottom
483,931,GOOD,Bottom
497,931,GOOD,Bottom
511,931,GOOD,Bottom
525,931,GOOD,Bottom
539,931,GOOD,Bottom
553,931,GOOD,Bottom
567,931,GOOD,Bottom
581,931,GOOD,Bottom
595,931,GOOD,Bottom
609,931,GOOD,Bottom
623,931,GOOD,Bottom
637,931,GOOD,Bottom
651,931,GOOD,Bottom
665,931,GOOD,Bottom
679,931,GOOD,Bottom
693,931,GOOD,Bottom
707,931,GOOD,Bottom
721,931,GOOD,Bottom
735,931,GOOD,Bottom
749,931,GOOD,Bottom
763,931,GOOD,Bottom
777,931,GOOD,Bottom
791,931,GOOD,Bottom
805,931,GOOD,Bottom
819,931,GOOD,Bottom
833,931,GOOD,Bottom
847,931,GOOD,Bottom
861,931,GOOD,Bottom
875,931,GOOD,Bottom
889,931,GOOD,Bottom
903,931,GOOD,Bottom
917,931,GOOD,Bottom
931,931,GOOD,Bottom
945,931,GOOD,Edge
959,931,GOOD,Edge
973,931,GOOD,Edge
987,931,GOOD,Edge
1001,931,GOOD,Edge
1015,931,GOOD,Edge
1029,931,GOOD,Edge
175,945,GOOD,Edge
189,945,GOOD,Edge
203,945,GOOD,Edge
217,945,GOOD,Edge
231,945,GOOD,Edge
245,945,GOOD,Edge
259,945,GOOD,Edge
273,945,GOOD,Edge
287,945,GOOD,Bottom
301,945,GOOD,Bottom
315,945,GOOD,Bottom
329,945,GOOD,Bottom
343,945,GOOD,Bottom
357,945,GOOD,Bottom
371,945,GOOD,Bottom
385,945,GOOD,Bottom
399,945,GOOD,Bottom
413,945,GOOD,Bottom
427,945,GOOD,Bottom
441,945,GOOD,Bottom
455,945,GOOD,Bottom
469,945,GOOD,Bottom
483,945,GOOD,Bottom
497,945,GOOD,Bottom
511,945,GOOD,Bottom
525,945,GOOD,Bottom
539,945,GOOD,Bottom
553,945,GOOD,Bottom
567,945,GOOD,Bottom
581,945,GOOD,Bottom
595,945,DEFECT,Bottom
609,945,GOOD,Bottom
623,945,GOOD,Bottom
637,945,GOOD,Bottom
651,945,GOOD,Bottom
665,945,GOOD,Bottom
679,945,GOOD,Bottom
693,945,GOOD,Bottom
707,945,GOOD,Bottom
721,945,GOOD,Bottom
735,945,GOOD,Bottom
749,945,DEFECT,Bottom
763,945,GOOD,Bottom
777,945,GOOD,Bottom
791,945,GOOD,Bottom
805,945,GOOD,Bottom
819,945,GOOD,Bottom
833,945,GOOD,Bottom
847,945,GOOD,Bottom
861,945,GOOD,Bottom
875,945,GOOD,Bottom
889,945,GOOD,Bottom
903,945,GOOD,Bottom
917,945,GOOD,Bottom
931,945,GOOD,Edge
945,945,GOOD,Edge
959,945,GOOD,Edge
973,945,GOOD,Edge
987,945,GOOD,Edge
1001,945,GOOD,Edge
1015,945,GOOD,Edge
189,959,GOOD,Edge
203,959,GOOD,Edge
217,959,GOOD,Edge
231,959,GOOD,Edge
245,959,GOOD,Edge
259,959,GOOD,Edge
273,959,GOOD,Edge
287,959,GOOD,Edge
301,959,GOOD,Bottom
315,959,GOOD,Bottom
329,959,GOOD,Bottom
343,959,GOOD,Bottom
357,959,GOOD,Bottom
371,959,GOOD,Bottom
385,959,GOOD,Bottom
399,959,GOOD,Bottom
413,959,GOOD,Bottom
427,959,GOOD,Bottom
441,959,GOOD,Bottom
455,959,GOOD,Bottom
469,959,GOOD,Bottom
483,959,GOOD,Bottom
497,959,GOOD,Bottom
511,959,GOOD,Bottom
525,959,GOOD,Bottom
539,959,GOOD,Bottom
553,959,GOOD,Bottom
567,959,GOOD,Bottom
581,959,DEFECT,Bottom
595,959,DEFECT,Bottom
609,959,GOOD,Bottom
623,959,GOOD,Bottom
637,959,GOOD,Bottom
651,959,GOOD,Bottom
665,959,GOOD,Bottom
679,959,GOOD,Bottom
693,959,GOOD,Bottom
707,959,GOOD,Bottom
721,959,GOOD,Bottom
735,959,GOOD,Bottom
749,959,DEFECT,Bottom
763,959,DEFECT,Bottom
777,959,GOOD,Bottom
791,959,GOOD,Bottom
805,959,GOOD,Bottom
819,959,GOOD,Bottom
833,959,GOOD,Bottom
847,959,GOOD,Bottom
861,959,GOOD,Bottom
875,959,GOOD,Bottom
889,959,GOOD,Bottom
903,959,GOOD,Bottom
917,959,GOOD,Edge
931,959,GOOD,Edge
945,959,GOOD,Edge
959,959,GOOD,Edge
973,959,GOOD,Edge
987,959,GOOD,Edge
1001,959,GOOD,Edge
1015,959,GOOD,Edge
203,973,GOOD,Edge
217,973,GOOD,Edge
231,973,GOOD,Edge
245,973,GOOD,Edge
259,973,GOOD,Edge
273,973,GOOD,Edge
287,973,GOOD,Edge
301,973,GOOD,Edge
315,973,GOOD,Bottom
329,973,GOOD,Bottom
343,973,GOOD,Bottom
357,973,DEFECT,Bottom
371,973,GOOD,Bottom
385,973,GOOD,Bottom
399,973,GOOD,Bottom
413,973,GOOD,Bottom
427,973,GOOD,Bottom
441,973,GOOD,Bottom
455,973,GOOD,Bottom
469,973,GOOD,Bottom
483,973,GOOD,Bottom
497,973,GOOD,Bottom
511,973,GOOD,Bottom
525,973,GOOD,Bottom
539,973,GOOD,Bottom
553,973,GOOD,Bottom
567,973,GOOD,Bottom
581,973,GOOD,Bottom
595,973,GOOD,Bottom
609,973,GOOD,Bottom
623,973,GOOD,Bottom
637,973,GOOD,Bottom
651,973,GOOD,Bottom
665,973,GOOD,Bottom
679,973,GOOD,Bottom
693,973,GOOD,Bottom
707,973,GOOD,Bottom
721,973,GOOD,Bottom
735,973,GOOD,Bottom
749,973,GOOD,Bottom
763,973,GOOD,Bottom
777,973,GOOD,Bottom
791,973,GOOD,Bottom
805,973,GOOD,Bottom
819,973,GOOD,Bottom
833,973,GOOD,Bottom
847,973,GOOD,Bottom
861,973,GOOD,Bottom
875,973,GOOD,Bottom
889,973,GOOD,Edge
903,973,GOOD,Edge
917,973,GOOD,Edge
931,973,GOOD,Edge
945,973,GOOD,Edge
959,973,GOOD,Edge
973,973,GOOD,Edge
987,973,GOOD,Edge
1001,973,GOOD,Edge
217,987,GOOD,Edge
231,987,GOOD,Edge
245,987,GOOD,Edge
259,987,GOOD,Edge
273,987,GOOD,Edge
287,987,GOOD,Edge
301,987,GOOD,Edge
315,987,GOOD,Edge
329,987,GOOD,Edge
343,987,GOOD,Bottom
357,987,DEFECT,Bottom
371,987,GOOD,Bottom
385,987,GOOD,Bottom
399,987,GOOD,Bottom
413,987,GOOD,Bottom
427,987,GOOD,Bottom
441,987,GOOD,Bottom
455,987,GOOD,Bottom
469,987,GOOD,Bottom
483,987,GOOD,Bottom
497,987,GOOD,Bottom
511,987,GOOD,Bottom
525,987,GOOD,Bottom
539,987,GOOD,Bottom
553,987,GOOD,Bottom
567,987,GOOD,Bottom
581,987,GOOD,Bottom
595,987,GOOD,Bottom
609,987,GOOD,Bottom
623,987,GOOD,Bottom
637,987,GOOD,Bottom
651,987,GOOD,Bottom
665,987,GOOD,Bottom
679,987,GOOD,Bottom
693,987,GOOD,Bottom
707,987,GOOD,Bottom
721,987,GOOD,Bottom
735,987,GOOD,Bottom
749,987,GOOD,Bottom
763,987,GOOD,Bottom
777,987,GOOD,Bottom
791,987,GOOD,Bottom
805,987,GOOD,Bottom
819,987,GOOD,Bottom
833,987,GOOD,Bottom
847,987,GOOD,Bottom
861,987,GOOD,Bottom
875,987,GOOD,Edge
889,987,GOOD,Edge
903,987,GOOD,Edge
917,987,GOOD,Edge
931,987,GOOD,Edge
945,987,GOOD,Edge
959,987,GOOD,Edge
973,987,GOOD,Edge
987,987,GOOD,Edge
231,1001,GOOD,Edge
245,1001,GOOD,Edge
259,1001,GOOD,Edge
273,1001,GOOD,Edge
287,1001,GOOD,Edge
301,1001,GOOD,Edge
315,1001,GOOD,Edge
329,1001,GOOD,Edge
343,1001,GOOD,Edge
357,1001,GOOD,Bottom
371,1001,GOOD,Bottom
385,1001,GOOD,Bottom
399,1001,GOOD,Bottom
413,1001,GOOD,Bottom
427,1001,GOOD,Bottom
441,1001,GOOD,Bottom
455,1001,GOOD,Bottom
469,1001,GOOD,Bottom
483,1001,GOOD,Bottom
497,1001,GOOD,Bottom
511,1001,DEFECT,Bottom
525,1001,DEFECT,Bottom
539,1001,GOOD,Bottom
553,1001,GOOD,Bottom
567,1001,GOOD,Bottom
581,1001,GOOD,Bottom
595,1001,GOOD,Bottom
609,1001,DEFECT,Bottom
623,1001,DEFECT,Bottom
637,1001,GOOD,Bottom
651,1001,GOOD,Bottom
665,1001,GOOD,Bottom
679,1001,GOOD,Bottom
693,1001,GOOD,Bottom
707,1001,GOOD,Bottom
721,1001,GOOD,Bottom
735,1001,GOOD,Bottom
749,1001,GOOD,Bottom
763,1001,GOOD,Bottom
777,1001,GOOD,Bottom
791,1001,GOOD,Bottom
805,1001,GOOD,Bottom
819,1001,GOOD,Bottom
833,1001,GOOD,Bottom
847,1001,GOOD,Edge
861,1001,GOOD,Edge
875,1001,GOOD,Edge
889,1001,GOOD,Edge
903,1001,GOOD,Edge
917,1001,GOOD,Edge
931,1001,GOOD,Edge
945,1001,GOOD,Edge
959,1001,GOOD,Edge
973,1001,GOOD,Edge
245,1015,GOOD,Edge
259,1015,GOOD,Edge
273,1015,GOOD,Edge
287,1015,GOOD,Edge
301,1015,GOOD,Edge
315,1015,GOOD,Edge
329,1015,GOOD,Edge
343,1015,GOOD,Edge
357,1015,GOOD,Edge
371,1015,GOOD,Edge
385,1015,GOOD,Bottom
399,1015,GOOD,Bottom
413,1015,GOOD,Bottom
427,1015,GOOD,Bottom
441,1015,GOOD,Bottom
455,1015,GOOD,Bottom
469,1015,GOOD,Bottom
483,1015,GOOD,Bottom
497,1015,GOOD,Bottom
511,1015,GOOD,Bottom
525,1015,DEFECT,Bottom
539,1015,GOOD,Bottom
553,1015,GOOD,Bottom
567,1015,GOOD,Bottom
581,1015,GOOD,Bottom
595,1015,GOOD,Bottom
609,1015,DEFECT,Bottom
623,1015,GOOD,Bottom
637,1015,GOOD,Bottom
651,1015,DEFECT,Bottom
665,1015,DEFECT,Bottom
679,1015,GOOD,Bottom
693,1015,GOOD,Bottom
707,1015,GOOD,Bottom
721,1015,GOOD,Bottom
735,1015,GOOD,Bottom
749,1015,GOOD,Bottom
763,1015,GOOD,Bottom
777,1015,GOOD,Bottom
791,1015,GOOD,Bottom
805,1015,GOOD,Bottom
819,1015,DEFECT,Bottom
833,1015,GOOD,Edge
847,1015,GOOD,Edge
861,1015,GOOD,Edge
875,1015,GOOD,Edge
889,1015,GOOD,Edge
903,1015,GOOD,Edge
917,1015,GOOD,Edge
931,1015,GOOD,Edge
945,1015,GOOD,Edge
959,1015,GOOD,Edge
259,1029,GOOD,Edge
273,1029,GOOD,Edge
287,1029,GOOD,Edge
301,1029,GOOD,Edge
315,1029,GOOD,Edge
329,1029,GOOD,Edge
343,1029,GOOD,Edge
357,1029,GOOD,Edge
371,1029,GOOD,Edge
385,1029,GOOD,Edge
399,1029,GOOD,Edge
413,1029,GOOD,Bottom
427,1029,GOOD,Bottom
441,1029,GOOD,Bottom
455,1029,GOOD,Bottom
469,1029,GOOD,Bottom
483,1029,GOOD,Bottom
497,1029,GOOD,Bottom
511,1029,GOOD,Bottom
525,1029,GOOD,Bottom
539,1029,GOOD,Bottom
553,1029,GOOD,Bottom
567,1029,GOOD,Bottom
581,1029,GOOD,Bottom
595,1029,GOOD,Bottom
609,1029,GOOD,Bottom
623,1029,GOOD,Bottom
637,1029,GOOD,Bottom
651,1029,DEFECT,Bottom
665,1029,DEFECT,Bottom
679,1029,GOOD,Bottom
693,1029,GOOD,Bottom
707,1029,GOOD,Bottom
721,1029,GOOD,Bottom
735,1029,GOOD,Bottom
749,1029,GOOD,Bottom
763,1029,GOOD,Bottom
777,1029,GOOD,Bottom
791,1029,GOOD,Bottom
805,1029,GOOD,Edge
819,1029,DEFECT,Edge
833,1029,DEFECT,Edge
847,1029,GOOD,Edge
861,1029,GOOD,Edge
875,1029,GOOD,Edge
889,1029,GOOD,Edge
903,1029,GOOD,Edge
917,1029,GOOD,Edge
931,1029,GOOD,Edge
287,1043,GOOD,Edge
301,1043,GOOD,Edge
315,1043,GOOD,Edge
329,1043,GOOD,Edge
343,1043,GOOD,Edge
357,1043,GOOD,Edge
371,1043,GOOD,Edge
385,1043,GOOD,Edge
399,1043,GOOD,Edge
413,1043,GOOD,Edge
427,1043,GOOD,Edge
441,1043,GOOD,Edge
455,1043,GOOD,Bottom
469,1043,GOOD,Bottom
483,1043,GOOD,Bottom
497,1043,GOOD,Bottom
511,1043,GOOD,Bottom
525,1043,GOOD,Bottom
539,1043,GOOD,Bottom
553,1043,GOOD,Bottom
567,1043,GOOD,Bottom
581,1043,GOOD,Bottom
595,1043,GOOD,Bottom
609,1043,GOOD,Bottom
623,1043,GOOD,Bottom
637,1043,GOOD,Bottom
651,1043,GOOD,Bottom
665,1043,GOOD,Bottom
679,1043,GOOD,Bottom
693,1043,GOOD,Bottom
707,1043,GOOD,Bottom
721,1043,GOOD,Bottom
735,1043,GOOD,Bottom
749,1043,GOOD,Bottom
763,1043,GOOD,Edge
777,1043,GOOD,Edge
791,1043,GOOD,Edge
805,1043,GOOD,Edge
819,1043,GOOD,Edge
833,1043,GOOD,Edge
847,1043,GOOD,Edge
861,1043,GOOD,Edge
875,1043,GOOD,Edge
889,1043,DEFECT,Edge
903,1043,GOOD,Edge
917,1043,GOOD,Edge
301,1057,GOOD,Edge
315,1057,GOOD,Edge
329,1057,GOOD,Edge
343,1057,GOOD,Edge
357,1057,GOOD,Edge
371,1057,GOOD,Edge
385,1057,GOOD,Edge
399,1057,GOOD,Edge
413,1057,GOOD,Edge
427,1057,GOOD,Edge
441,1057,GOOD,Edge
455,1057,GOOD,Edge
469,1057,GOOD,Edge
483,1057,GOOD,Edge
497,1057,GOOD,Bottom
511,1057,GOOD,Bottom
525,1057,GOOD,Bottom
539,1057,GOOD,Bottom
553,1057,GOOD,Bottom
567,1057,GOOD,Bottom
581,1057,GOOD,Bottom
595,1057,GOOD,Bottom
609,1057,GOOD,Bottom
623,1057,GOOD,Bottom
637,1057,GOOD,Bottom
651,1057,GOOD,Bottom
665,1057,GOOD,Bottom
679,1057,GOOD,Bottom
693,1057,GOOD,Bottom
707,1057,GOOD,Bottom
721,1057,GOOD,Edge
735,1057,GOOD,Edge
749,1057,GOOD,Edge
763,1057,GOOD,Edge
777,1057,GOOD,Edge
791,1057,GOOD,Edge
805,1057,GOOD,Edge
819,1057,GOOD,Edge
833,1057,GOOD,Edge
847,1057,GOOD,Edge
861,1057,GOOD,Edge
875,1057,GOOD,Edge
889,1057,DEFECT,Edge
903,1057,GOOD,Edge
329,1071,GOOD,Edge
343,1071,GOOD,Edge
357,1071,GOOD,Edge
371,1071,GOOD,Edge
385,1071,GOOD,Edge
399,1071,GOOD,Edge
413,1071,GOOD,Edge
427,1071,GOOD,Edge
441,1071,GOOD,Edge
455,1071,GOOD,Edge
469,1071,GOOD,Edge
483,1071,GOOD,Edge
497,1071,GOOD,Edge
511,1071,GOOD,Edge
525,1071,GOOD,Edge
539,1071,GOOD,Edge
553,1071,GOOD,Edge
567,1071,GOOD,Edge
581,1071,GOOD,Edge
595,1071,GOOD,Edge
609,1071,GOOD,Edge
623,1071,GOOD,Edge
637,1071,GOOD,Edge
651,1071,GOOD,Edge
665,1071,GOOD,Edge
679,1071,GOOD,Edge
693,1071,GOOD,Edge
707,1071,GOOD,Edge
721,1071,GOOD,Edge
735,1071,GOOD,Edge
749,1071,GOOD,Edge
763,1071,GOOD,Edge
777,1071,GOOD,Edge
791,1071,GOOD,Edge
805,1071,GOOD,Edge
819,1071,GOOD,Edge
833,1071,GOOD,Edge
847,1071,GOOD,Edge
861,1071,GOOD,Edge
875,1071,GOOD,Edge
343,1085,GOOD,Edge
357,1085,GOOD,Edge
371,1085,GOOD,Edge
385,1085,GOOD,Edge
399,1085,GOOD,Edge
413,1085,GOOD,Edge
427,1085,GOOD,Edge
441,1085,GOOD,Edge
455,1085,GOOD,Edge
469,1085,GOOD,Edge
483,1085,GOOD,Edge
497,1085,DEFECT,Edge
511,1085,GOOD,Edge
525,1085,GOOD,Edge
539,1085,GOOD,Edge
553,1085,GOOD,Edge
567,1085,GOOD,Edge
581,1085,GOOD,Edge
595,1085,GOOD,Edge
609,1085,DEFECT,Edge
623,1085,GOOD,Edge
637,1085,GOOD,Edge
651,1085,GOOD,Edge
665,1085,GOOD,Edge
679,1085,GOOD,Edge
693,1085,GOOD,Edge
707,1085,GOOD,Edge
721,1085,GOOD,Edge
735,1085,GOOD,Edge
749,1085,GOOD,Edge
763,1085,GOOD,Edge
777,1085,GOOD,Edge
791,1085,GOOD,Edge
805,1085,GOOD,Edge
819,1085,GOOD,Edge
833,1085,GOOD,Edge
847,1085,GOOD,Edge
371,1099,GOOD,Edge
385,1099,GOOD,Edge
399,1099,GOOD,Edge
413,1099,GOOD,Edge
427,1099,GOOD,Edge
441,1099,GOOD,Edge
455,1099,GOOD,Edge
469,1099,GOOD,Edge
483,1099,GOOD,Edge
497,1099,DEFECT,Edge
511,1099,GOOD,Edge
525,1099,GOOD,Edge
539,1099,GOOD,Edge
553,1099,GOOD,Edge
567,1099,GOOD,Edge
581,1099,GOOD,Edge
595,1099,GOOD,Edge
609,1099,DEFECT,Edge
623,1099,DEFECT,Edge
637,1099,GOOD,Edge
651,1099,GOOD,Edge
665,1099,GOOD,Edge
679,1099,GOOD,Edge
693,1099,GOOD,Edge
707,1099,GOOD,Edge
721,1099,GOOD,Edge
735,1099,GOOD,Edge
749,1099,GOOD,Edge
763,1099,GOOD,Edge
777,1099,GOOD,Edge
791,1099,GOOD,Edge
805,1099,GOOD,Edge
819,1099,GOOD,Edge
413,1113,GOOD,Edge
427,1113,GOOD,Edge
441,1113,GOOD,Edge
455,1113,GOOD,Edge
469,1113,GOOD,Edge
483,1113,GOOD,Edge
497,1113,GOOD,Edge
511,1113,GOOD,Edge
525,1113,GOOD,Edge
539,1113,GOOD,Edge
553,1113,GOOD,Edge
567,1113,GOOD,Edge
581,1113,GOOD,Edge
595,1113,GOOD,Edge
609,1113,GOOD,Edge
623,1113,GOOD,Edge
637,1113,GOOD,Edge
651,1113,GOOD,Edge
665,1113,GOOD,Edge
679,1113,GOOD,Edge
693,1113,GOOD,Edge
707,1113,GOOD,Edge
721,1113,GOOD,Edge
735,1113,GOOD,Edge
749,1113,GOOD,Edge
763,1113,GOOD,Edge
777,1113,DEFECT,Edge
791,1113,GOOD,Edge
455,1127,GOOD,Edge
469,1127,GOOD,Edge
483,1127,GOOD,Edge
497,1127,GOOD,Edge
511,1127,GOOD,Edge
525,1127,GOOD,Edge
539,1127,GOOD,Edge
553,1127,GOOD,Edge
567,1127,GOOD,Edge
581,1127,GOOD,Edge
595,1127,GOOD,Edge
609,1127,GOOD,Edge
623,1127,GOOD,Edge
637,1127,GOOD,Edge
651,1127,GOOD,Edge
665,1127,GOOD,Edge
679,1127,GOOD,Edge
693,1127,GOOD,Edge
707,1127,GOOD,Edge
721,1127,GOOD,Edge
735,1127,GOOD,Edge
749,1127,GOOD,Edge
511,1141,GOOD,Edge
525,1141,GOOD,Edge
539,1141,GOOD,Edge
553,1141,GOOD,Edge
567,1141,GOOD,Edge
581,1141,GOOD,Edge
595,1141,GOOD,Edge
609,1141,GOOD,Edge
623,1141,GOOD,Edge
637,1141,GOOD,Edge
651,1141,GOOD,Edge
665,1141,GOOD,Edge
679,1141,GOOD,Edge
693,1141,GOOD,Edge
